id,schedule_id,link_id,flight_date,airline_id,flight_number,arr_dep_code,flight_type_code,registration_number,aircraft_id,int_dom_code,total_passengers_count,total_c_passengers_count,total_y_passengers_count,bag_weight,cargo_weight,seats,parking,terminal,ori_dest_airport_id,station_airport_id,mail_weight
1120180518232,1,NULL,2018-05-18 16:20:00.000000,285,232,A,J,NULL,94,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,990,107,NULL
1120180518172,1,NULL,2018-05-18 17:00:00.000000,285,172,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,249,107,NULL
1120180518472,1,NULL,2018-05-18 17:00:00.000000,285,472,A,J,NULL,214,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,2832,107,NULL
112018051888,1,NULL,2018-05-18 17:00:00.000000,285,88,A,J,NULL,225,D,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,114,107,NULL
1120180518102,1,NULL,2018-05-18 17:05:00.000000,285,102,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,2808,107,NULL
1120180518162,1,NULL,2018-05-18 17:10:00.000000,285,162,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,653,107,NULL
1120180518306,1,NULL,2018-05-18 17:15:00.000000,285,306,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1821,107,NULL
1120180518354,1,NULL,2018-05-18 17:15:00.000000,285,354,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,2335,107,NULL
1120180518424,1,NULL,2018-05-18 17:20:00.000000,285,424,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,2107,107,NULL
1120180518312,1,NULL,2018-05-18 17:20:00.000000,285,312,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1866,107,NULL
1120180518486,1,NULL,2018-05-18 17:30:00.000000,285,486,A,J,NULL,214,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,2839,107,NULL
1120180518614,1,NULL,2018-05-18 17:30:00.000000,285,614,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1517,107,NULL
1120180518112,1,NULL,2018-05-18 17:40:00.000000,285,112,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1951,107,NULL
1120180518714,1,NULL,2018-05-18 17:40:00.000000,285,714,A,J,NULL,48,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1412,107,NULL
1120180518776,1,NULL,2018-05-18 17:45:00.000000,285,776,A,J,NULL,53,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,580,107,NULL
1120180518342,1,NULL,2018-05-18 17:45:00.000000,285,342,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1390,107,NULL
1120180518146,1,NULL,2018-05-18 17:50:00.000000,285,146,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1769,107,NULL
1120180518402,1,NULL,2018-05-18 17:50:00.000000,285,402,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,2083,107,NULL
112018051858,1,NULL,2018-05-18 17:55:00.000000,285,58,A,J,NULL,214,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,89,107,NULL
112018051880,1,NULL,2018-05-18 17:55:00.000000,285,80,A,J,NULL,225,D,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,112,107,NULL
1120180518992,1,NULL,2018-05-18 18:00:00.000000,285,992,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1704,107,NULL
1120180518128,1,NULL,2018-05-18 18:05:00.000000,285,128,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,467,107,NULL
1120180518416,1,NULL,2018-05-18 18:05:00.000000,285,416,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,2134,107,NULL
112018051850,1,NULL,2018-05-18 18:10:00.000000,285,50,A,J,NULL,225,D,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,65,107,NULL
1120180518412,1,NULL,2018-05-18 18:10:00.000000,285,412,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,2090,107,NULL
1120180518178,1,NULL,2018-05-18 18:15:00.000000,285,178,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,3055,107,NULL
1120180518808,1,NULL,2018-05-18 18:15:00.000000,285,808,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,218,107,NULL
112018051836,1,NULL,2018-05-18 18:15:00.000000,285,36,A,J,NULL,53,D,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,100,107,NULL
1120180518152,1,NULL,2018-05-18 18:15:00.000000,285,152,A,J,NULL,214,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,327,107,NULL
1120180518892,1,NULL,2018-05-18 18:25:00.000000,285,892,A,J,NULL,48,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1516,107,NULL
1120180518814,1,NULL,2018-05-18 18:25:00.000000,285,814,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,2887,107,NULL
1120180518780,1,NULL,2018-05-18 18:30:00.000000,285,780,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,580,107,NULL
1120180518846,1,NULL,2018-05-18 18:35:00.000000,285,846,A,J,NULL,214,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,3001,107,NULL
1120180518396,1,NULL,2018-05-18 18:35:00.000000,285,396,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,2318,107,NULL
1120180518516,1,NULL,2018-05-18 18:35:00.000000,285,516,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1758,107,NULL
1120180518802,1,NULL,2018-05-18 18:35:00.000000,285,802,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,3190,107,NULL
1120180518537,1,NULL,2018-05-18 19:15:00.000000,285,537,D,J,NULL,53,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,2586,107,NULL
1120180518533,1,NULL,2018-05-18 19:25:00.000000,285,533,D,J,NULL,53,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,2587,107,NULL
112018051885,1,NULL,2018-05-18 19:30:00.000000,285,85,D,J,NULL,225,D,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,114,107,NULL
1120180518129,1,NULL,2018-05-18 19:30:00.000000,285,129,D,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,467,107,NULL
1120180518715,1,NULL,2018-05-18 19:30:00.000000,285,715,D,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1412,107,NULL
1120180518777,1,NULL,2018-05-18 19:30:00.000000,285,777,D,J,NULL,89,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,580,107,NULL
112018051855,1,NULL,2018-05-18 19:35:00.000000,285,55,D,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,89,107,NULL
112018051881,1,NULL,2018-05-18 19:35:00.000000,285,81,D,J,NULL,214,D,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,112,107,NULL
1120180518183,1,NULL,2018-05-18 19:35:00.000000,285,183,D,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,3055,107,NULL
1120180518893,1,NULL,2018-05-18 19:40:00.000000,285,893,D,J,NULL,48,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1516,107,NULL
1120180518897,1,NULL,2018-05-18 19:45:00.000000,285,897,D,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,667,107,NULL
112018051823,1,NULL,2018-05-18 19:50:00.000000,285,23,D,J,NULL,52,D,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,31,107,NULL
1120180518373,1,NULL,2018-05-18 19:50:00.000000,285,373,D,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1753,107,NULL
1120180518843,1,NULL,2018-05-18 19:55:00.000000,285,843,D,J,NULL,214,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,3001,107,NULL
112018051833,1,NULL,2018-05-18 19:55:00.000000,285,33,D,J,NULL,52,D,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,100,107,NULL
112018051845,1,NULL,2018-05-18 19:55:00.000000,285,45,D,J,NULL,225,D,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,65,107,NULL
1120180518751,1,NULL,2018-05-18 20:00:00.000000,285,751,D,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1662,107,NULL
1120180518803,1,NULL,2018-05-18 20:00:00.000000,285,803,D,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,3190,107,NULL
1120180518113,1,NULL,2018-05-18 20:05:00.000000,285,113,D,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1951,107,NULL
112018051871,1,NULL,2018-05-18 20:10:00.000000,285,71,D,J,NULL,214,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,42,107,NULL
1120180518611,1,NULL,2018-05-18 20:10:00.000000,285,611,D,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1517,107,NULL
1120180518721,1,NULL,2018-05-18 20:15:00.000000,285,721,D,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1405,107,NULL
112018051899,1,NULL,2018-05-18 20:25:00.000000,285,99,D,J,NULL,225,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,13,107,NULL
1120180518173,1,NULL,2018-05-18 20:30:00.000000,285,173,D,J,NULL,48,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,249,107,NULL
1120180518809,1,NULL,2018-05-18 20:30:00.000000,285,809,D,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,218,107,NULL
1120180518315,1,NULL,2018-05-18 20:35:00.000000,285,315,D,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1854,107,NULL
112018051841,1,NULL,2018-05-18 20:40:00.000000,285,41,D,J,NULL,214,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,46,107,NULL
1120180518147,1,NULL,2018-05-18 20:40:00.000000,285,147,D,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1769,107,NULL
1120180518945,1,NULL,2018-05-18 20:40:00.000000,285,945,D,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1741,107,NULL
1120180518925,1,NULL,2018-05-18 20:45:00.000000,285,925,D,J,NULL,214,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,3200,107,NULL
1120180518187,1,NULL,2018-05-18 20:45:00.000000,285,187,D,J,NULL,50,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,420,107,NULL
1120180518761,1,NULL,2018-05-18 20:55:00.000000,285,761,D,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,260,107,NULL
1120180518391,1,NULL,2018-05-18 20:55:00.000000,285,391,D,J,NULL,89,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,2384,107,NULL
1120180518601,1,NULL,2018-05-18 21:00:00.000000,285,601,D,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,2300,107,NULL
1120180518517,1,NULL,2018-05-18 21:10:00.000000,285,517,D,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1758,107,NULL
11201805185204,1,NULL,2018-05-18 22:55:00.000000,285,5204,A,C,NULL,53,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,2312,107,NULL
11201805186014,1,NULL,2018-05-18 23:00:00.000000,285,6014,A,C,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,2312,107,NULL
11201805185214,1,NULL,2018-05-18 23:00:00.000000,285,5214,A,C,NULL,53,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,2317,107,NULL
120180519966,1,120180519967,2018-05-19 02:15:00.000000,3970,966,A,J,NULL,18,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,2335,107,NULL
120180519967,1,120180519966,2018-05-19 03:15:00.000000,3970,967,D,J,NULL,18,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,2335,107,NULL
2201805191652,1,2201805191653,2018-05-19 00:40:00.000000,115,1652,A,J,NULL,18,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,467,107,NULL
2201805191653,1,2201805191652,2018-05-19 06:10:00.000000,115,1653,D,J,NULL,18,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,467,107,NULL
2201805191752,1,2201805191753,2018-05-19 13:55:00.000000,115,1752,A,J,NULL,18,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,467,107,NULL
2201805191753,1,2201805191752,2018-05-19 14:45:00.000000,115,1753,D,J,NULL,18,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,467,107,NULL
320180519882,1,320180519883,2018-05-19 13:35:00.000000,705,882,A,J,NULL,18,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1952,107,NULL
320180519883,1,320180519882,2018-05-19 14:25:00.000000,705,883,D,J,NULL,18,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1952,107,NULL
420180519400,1,420180519401,2018-05-19 09:10:00.000000,46,400,A,J,NULL,202,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,420,107,NULL
420180519401,1,420180519400,2018-05-19 09:40:00.000000,46,401,D,J,NULL,202,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,420,107,NULL
420180519402,1,420180519403,2018-05-19 14:40:00.000000,46,402,A,J,NULL,202,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,420,107,NULL
420180519403,1,420180519402,2018-05-19 15:10:00.000000,46,403,D,J,NULL,202,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,420,107,NULL
1420180519934,1,1420180519935,2018-05-19 01:40:00.000000,3,934,A,J,NULL,157,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,2295,107,NULL
1420180519935,1,1420180519934,2018-05-19 05:00:00.000000,3,935,D,J,NULL,157,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,2295,107,NULL
620180519401,1,620180519402,2018-05-19 21:05:00.000000,3651,401,A,J,NULL,18,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,2586,107,NULL
620180519402,1,620180519401,2018-05-19 22:05:00.000000,3651,402,D,J,NULL,18,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,2586,107,NULL
7201805191385,1,7201805191386,2018-05-19 13:15:00.000000,1770,1385,A,J,NULL,NULL,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,2808,107,NULL
7201805191386,1,7201805191385,2018-05-19 14:00:00.000000,1770,1386,D,J,NULL,NULL,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,2808,107,NULL
920180519457,1,920180519458,2018-05-19 08:50:00.000000,3106,457,A,J,NULL,20,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1412,107,NULL
920180519458,1,920180519457,2018-05-19 10:15:00.000000,3106,458,D,J,NULL,20,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1412,107,NULL
920180519459,1,920180519460,2018-05-19 19:50:00.000000,3106,459,A,J,NULL,20,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1412,107,NULL
920180519460,1,920180519459,2018-05-19 21:20:00.000000,3106,460,D,J,NULL,20,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1412,107,NULL
10201805197664,1,NULL,2018-05-19 00:25:00.000000,3761,7664,A,C,NULL,19,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,2317,107,NULL
10201805197619,1,NULL,2018-05-19 00:40:00.000000,3761,7619,D,C,NULL,19,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1404,107,NULL
10201805197611,1,NULL,2018-05-19 03:05:00.000000,3761,7611,D,C,NULL,19,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1404,107,NULL
1020180519781,1,NULL,2018-05-19 03:50:00.000000,3761,781,D,J,NULL,19,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,2331,107,NULL
10201805197015,1,NULL,2018-05-19 04:15:00.000000,3761,7015,D,C,NULL,18,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1404,107,NULL
10201805197620,1,NULL,2018-05-19 06:55:00.000000,3761,7620,A,C,NULL,19,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1404,107,NULL
1020180519721,1,NULL,2018-05-19 08:10:00.000000,3761,721,D,J,NULL,19,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1390,107,NULL
1020180519755,1,NULL,2018-05-19 09:05:00.000000,3761,755,D,J,NULL,225,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,3062,107,NULL
1020180519782,1,NULL,2018-05-19 10:25:00.000000,3761,782,A,J,NULL,19,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,2331,107,NULL
10201805197016,1,NULL,2018-05-19 10:30:00.000000,3761,7016,A,C,NULL,18,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1404,107,NULL
10201805197617,1,NULL,2018-05-19 12:10:00.000000,3761,7617,D,C,NULL,19,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1404,107,NULL
1020180519102,1,NULL,2018-05-19 13:40:00.000000,3761,102,A,J,NULL,225,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,42,107,NULL
1020180519756,1,NULL,2018-05-19 14:00:00.000000,3761,756,A,J,NULL,225,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,3062,107,NULL
1020180519103,1,NULL,2018-05-19 14:20:00.000000,3761,103,D,J,NULL,225,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,42,107,NULL
1020180519722,1,NULL,2018-05-19 15:10:00.000000,3761,722,A,J,NULL,19,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1390,107,NULL
10201805197615,1,NULL,2018-05-19 15:30:00.000000,3761,7615,D,C,NULL,19,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1404,107,NULL
10201805197612,1,NULL,2018-05-19 15:40:00.000000,3761,7612,A,C,NULL,19,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1404,107,NULL
10201805197061,1,NULL,2018-05-19 16:10:00.000000,3761,7061,D,C,NULL,19,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,2317,107,NULL
10201805197653,1,NULL,2018-05-19 16:50:00.000000,3761,7653,D,C,NULL,19,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,2312,107,NULL
10201805197618,1,NULL,2018-05-19 18:25:00.000000,3761,7618,A,C,NULL,19,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1404,107,NULL
10201805197616,1,NULL,2018-05-19 21:45:00.000000,3761,7616,A,C,NULL,19,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1404,107,NULL
11201805196011,1,NULL,2018-05-19 03:10:00.000000,285,6011,D,C,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,2312,107,NULL
1120180519114,1,NULL,2018-05-19 04:20:00.000000,285,114,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1951,107,NULL
11201805195331,1,NULL,2018-05-19 04:30:00.000000,285,5331,D,C,NULL,53,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1404,107,NULL
1120180519135,1,NULL,2018-05-19 06:00:00.000000,285,135,D,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,559,107,NULL
11201805195311,1,NULL,2018-05-19 06:00:00.000000,285,5311,D,C,NULL,53,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1415,107,NULL
1120180519602,1,NULL,2018-05-19 07:10:00.000000,285,602,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,2300,107,NULL
1120180519100,1,NULL,2018-05-19 07:15:00.000000,285,100,A,J,NULL,225,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,13,107,NULL
1120180519762,1,NULL,2018-05-19 07:15:00.000000,285,762,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,260,107,NULL
1120180519518,1,NULL,2018-05-19 07:25:00.000000,285,518,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1758,107,NULL
1120180519188,1,NULL,2018-05-19 07:35:00.000000,285,188,A,J,NULL,50,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,420,107,NULL
112018051986,1,NULL,2018-05-19 07:40:00.000000,285,86,A,J,NULL,225,D,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,114,107,NULL
1120180519316,1,NULL,2018-05-19 07:40:00.000000,285,316,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1854,107,NULL
112018051946,1,NULL,2018-05-19 07:45:00.000000,285,46,A,J,NULL,225,D,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,65,107,NULL
1120180519612,1,NULL,2018-05-19 07:50:00.000000,285,612,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1517,107,NULL
1120180519946,1,NULL,2018-05-19 07:50:00.000000,285,946,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1741,107,NULL
1120180519722,1,NULL,2018-05-19 07:55:00.000000,285,722,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1405,107,NULL
1120180519174,1,NULL,2018-05-19 07:55:00.000000,285,174,A,J,NULL,48,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,249,107,NULL
112018051924,1,NULL,2018-05-19 08:00:00.000000,285,24,A,J,NULL,52,D,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,31,107,NULL
112018051956,1,NULL,2018-05-19 08:00:00.000000,285,56,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,89,107,NULL
112018051972,1,NULL,2018-05-19 08:00:00.000000,285,72,A,J,NULL,214,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,42,107,NULL
1120180519752,1,NULL,2018-05-19 08:00:00.000000,285,752,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1662,107,NULL
1120180519716,1,NULL,2018-05-19 08:05:00.000000,285,716,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1412,107,NULL
1120180519894,1,NULL,2018-05-19 08:05:00.000000,285,894,A,J,NULL,48,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1516,107,NULL
1120180519926,1,NULL,2018-05-19 08:05:00.000000,285,926,A,J,NULL,214,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,3200,107,NULL
1120180519374,1,NULL,2018-05-19 08:10:00.000000,285,374,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1753,107,NULL
112018051934,1,NULL,2018-05-19 08:10:00.000000,285,34,A,J,NULL,52,D,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,100,107,NULL
112018051982,1,NULL,2018-05-19 08:15:00.000000,285,82,A,J,NULL,214,D,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,112,107,NULL
112018051942,1,NULL,2018-05-19 08:15:00.000000,285,42,A,J,NULL,214,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,46,107,NULL
1120180519184,1,NULL,2018-05-19 08:25:00.000000,285,184,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,3055,107,NULL
1120180519898,1,NULL,2018-05-19 08:25:00.000000,285,898,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,667,107,NULL
1120180519844,1,NULL,2018-05-19 08:25:00.000000,285,844,A,J,NULL,214,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,3001,107,NULL
1120180519534,1,NULL,2018-05-19 08:30:00.000000,285,534,A,J,NULL,53,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,2587,107,NULL
1120180519804,1,NULL,2018-05-19 08:30:00.000000,285,804,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,3190,107,NULL
1120180519538,1,NULL,2018-05-19 08:35:00.000000,285,538,A,J,NULL,53,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,2586,107,NULL
1120180519778,1,NULL,2018-05-19 08:40:00.000000,285,778,A,J,NULL,89,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,580,107,NULL
1120180519810,1,NULL,2018-05-19 09:05:00.000000,285,810,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,218,107,NULL
1120180519177,1,NULL,2018-05-19 09:25:00.000000,285,177,D,J,NULL,53,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,3055,107,NULL
1120180519423,1,NULL,2018-05-19 09:25:00.000000,285,423,D,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,2107,107,NULL
1120180519845,1,NULL,2018-05-19 09:25:00.000000,285,845,D,J,NULL,214,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,3001,107,NULL
1120180519801,1,NULL,2018-05-19 09:30:00.000000,285,801,D,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,3190,107,NULL
1120180519171,1,NULL,2018-05-19 09:30:00.000000,285,171,D,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,249,107,NULL
1120180519151,1,NULL,2018-05-19 09:30:00.000000,285,151,D,J,NULL,214,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,327,107,NULL
1120180519130,1,NULL,2018-05-19 09:35:00.000000,285,130,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,467,107,NULL
1120180519148,1,NULL,2018-05-19 09:35:00.000000,285,148,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1769,107,NULL
1120180519807,1,NULL,2018-05-19 09:45:00.000000,285,807,D,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,218,107,NULL
1120180519415,1,NULL,2018-05-19 09:45:00.000000,285,415,D,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,2134,107,NULL
112018051957,1,NULL,2018-05-19 09:50:00.000000,285,57,D,J,NULL,214,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,89,107,NULL
1120180519101,1,NULL,2018-05-19 09:50:00.000000,285,101,D,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,2808,107,NULL
1120180519127,1,NULL,2018-05-19 09:55:00.000000,285,127,D,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,467,107,NULL
1120180519775,1,NULL,2018-05-19 09:55:00.000000,285,775,D,J,NULL,89,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,580,107,NULL
