id, flight_id, flight_plan_id, start_date, end_date
2680,1120180526100,1,2018-05-26 07:15:00.000000,2018-05-26 08:15:00.000000
2681,1120180526762,1,2018-05-26 07:15:00.000000,2018-05-26 08:15:00.000000
2682,1120180526518,1,2018-05-26 07:25:00.000000,2018-05-26 08:25:00.000000
2683,1120180526308,1,2018-05-26 07:35:00.000000,2018-05-26 08:35:00.000000
2684,1120180526188,1,2018-05-26 07:35:00.000000,2018-05-26 08:35:00.000000
2685,112018052686,1,2018-05-26 07:40:00.000000,2018-05-26 08:40:00.000000
2686,1120180526316,1,2018-05-26 07:40:00.000000,2018-05-26 08:40:00.000000
2687,112018052646,1,2018-05-26 07:45:00.000000,2018-05-26 08:45:00.000000
2688,1120180526612,1,2018-05-26 07:50:00.000000,2018-05-26 08:50:00.000000
2689,1120180526946,1,2018-05-26 07:50:00.000000,2018-05-26 08:50:00.000000
2690,1120180526722,1,2018-05-26 07:55:00.000000,2018-05-26 08:55:00.000000
2691,1120180526174,1,2018-05-26 07:55:00.000000,2018-05-26 08:55:00.000000
2692,112018052624,1,2018-05-26 08:00:00.000000,2018-05-26 09:00:00.000000
2693,112018052656,1,2018-05-26 08:00:00.000000,2018-05-26 09:00:00.000000
2694,112018052672,1,2018-05-26 08:00:00.000000,2018-05-26 09:00:00.000000
2695,1120180526752,1,2018-05-26 08:00:00.000000,2018-05-26 09:00:00.000000
2696,1120180526716,1,2018-05-26 08:05:00.000000,2018-05-26 09:05:00.000000
2697,1120180526894,1,2018-05-26 08:05:00.000000,2018-05-26 09:05:00.000000
2698,1120180526926,1,2018-05-26 08:05:00.000000,2018-05-26 09:05:00.000000
2699,1120180526374,1,2018-05-26 08:10:00.000000,2018-05-26 09:10:00.000000
2700,112018052634,1,2018-05-26 08:10:00.000000,2018-05-26 09:10:00.000000
2701,112018052682,1,2018-05-26 08:15:00.000000,2018-05-26 09:15:00.000000
2702,112018052642,1,2018-05-26 08:15:00.000000,2018-05-26 09:15:00.000000
2703,1120180526184,1,2018-05-26 08:25:00.000000,2018-05-26 09:25:00.000000
2704,1120180526898,1,2018-05-26 08:25:00.000000,2018-05-26 09:25:00.000000
2705,1120180526844,1,2018-05-26 08:25:00.000000,2018-05-26 09:25:00.000000
2706,1120180526534,1,2018-05-26 08:30:00.000000,2018-05-26 09:30:00.000000
2707,1120180526804,1,2018-05-26 08:30:00.000000,2018-05-26 09:30:00.000000
2708,1120180526538,1,2018-05-26 08:35:00.000000,2018-05-26 09:35:00.000000
2709,1120180526778,1,2018-05-26 08:40:00.000000,2018-05-26 09:40:00.000000
2710,1120180526810,1,2018-05-26 09:05:00.000000,2018-05-26 10:05:00.000000
2711,1120180526130,1,2018-05-26 09:35:00.000000,2018-05-26 10:35:00.000000
2712,1120180526148,1,2018-05-26 09:35:00.000000,2018-05-26 10:35:00.000000
2713,11201805265306,1,2018-05-26 09:50:00.000000,2018-05-26 10:50:00.000000
2714,11201805265614,1,2018-05-26 11:40:00.000000,2018-05-26 12:40:00.000000
2715,1120180526136,1,2018-05-26 13:05:00.000000,2018-05-26 14:05:00.000000
2716,1120180526802,1,2018-05-26 13:15:00.000000,2018-05-26 14:15:00.000000
2717,1120180526392,1,2018-05-26 15:20:00.000000,2018-05-26 16:20:00.000000
2718,1120180526232,1,2018-05-26 16:20:00.000000,2018-05-26 17:20:00.000000
2719,1120180526472,1,2018-05-26 17:00:00.000000,2018-05-26 18:00:00.000000
2720,112018052688,1,2018-05-26 17:00:00.000000,2018-05-26 18:00:00.000000
2721,1120180526102,1,2018-05-26 17:05:00.000000,2018-05-26 18:05:00.000000
2722,1120180526416,1,2018-05-26 17:10:00.000000,2018-05-26 18:10:00.000000
2723,1120180526306,1,2018-05-26 17:15:00.000000,2018-05-26 18:15:00.000000
2724,1120180526354,1,2018-05-26 17:15:00.000000,2018-05-26 18:15:00.000000
2725,1120180526424,1,2018-05-26 17:20:00.000000,2018-05-26 18:20:00.000000
2726,1120180526312,1,2018-05-26 17:20:00.000000,2018-05-26 18:20:00.000000
2727,1120180526486,1,2018-05-26 17:30:00.000000,2018-05-26 18:30:00.000000
2728,1120180526614,1,2018-05-26 17:30:00.000000,2018-05-26 18:30:00.000000
2729,11201805265312,1,2018-05-26 17:30:00.000000,2018-05-26 18:30:00.000000
2730,1120180526112,1,2018-05-26 17:40:00.000000,2018-05-26 18:40:00.000000
2731,1120180526714,1,2018-05-26 17:40:00.000000,2018-05-26 18:40:00.000000
2732,1120180526776,1,2018-05-26 17:45:00.000000,2018-05-26 18:45:00.000000
2733,1120180526342,1,2018-05-26 17:45:00.000000,2018-05-26 18:45:00.000000
2734,1120180526146,1,2018-05-26 17:50:00.000000,2018-05-26 18:50:00.000000
2735,1120180526402,1,2018-05-26 17:50:00.000000,2018-05-26 18:50:00.000000
2736,112018052658,1,2018-05-26 17:55:00.000000,2018-05-26 18:55:00.000000
2737,112018052680,1,2018-05-26 17:55:00.000000,2018-05-26 18:55:00.000000
2738,1120180526992,1,2018-05-26 18:00:00.000000,2018-05-26 19:00:00.000000
2739,112018052626,1,2018-05-26 18:00:00.000000,2018-05-26 19:00:00.000000
2740,1120180526128,1,2018-05-26 18:05:00.000000,2018-05-26 19:05:00.000000
2741,1120180526814,1,2018-05-26 18:05:00.000000,2018-05-26 19:05:00.000000
2742,112018052650,1,2018-05-26 18:10:00.000000,2018-05-26 19:10:00.000000
2743,1120180526412,1,2018-05-26 18:10:00.000000,2018-05-26 19:10:00.000000
2744,1120180526336,1,2018-05-26 18:10:00.000000,2018-05-26 19:10:00.000000
2745,1120180526178,1,2018-05-26 18:15:00.000000,2018-05-26 19:15:00.000000
2746,1120180526808,1,2018-05-26 18:15:00.000000,2018-05-26 19:15:00.000000
2747,112018052636,1,2018-05-26 18:15:00.000000,2018-05-26 19:15:00.000000
2748,1120180526152,1,2018-05-26 18:15:00.000000,2018-05-26 19:15:00.000000
2749,1120180526892,1,2018-05-26 18:25:00.000000,2018-05-26 19:25:00.000000
2750,1120180526172,1,2018-05-26 18:25:00.000000,2018-05-26 19:25:00.000000
2751,1120180526780,1,2018-05-26 18:30:00.000000,2018-05-26 19:30:00.000000
2752,1120180526846,1,2018-05-26 18:35:00.000000,2018-05-26 19:35:00.000000
2753,1120180526516,1,2018-05-26 18:35:00.000000,2018-05-26 19:35:00.000000
2754,1120180526186,1,2018-05-26 18:35:00.000000,2018-05-26 19:35:00.000000
2755,11201805266116,1,2018-05-26 21:40:00.000000,2018-05-26 22:40:00.000000
2756,10201805277654,1,2018-05-27 02:15:00.000000,2018-05-27 03:15:00.000000
2757,10201805277916,1,2018-05-27 06:45:00.000000,2018-05-27 07:45:00.000000
2758,10201805277820,1,2018-05-27 09:35:00.000000,2018-05-27 10:35:00.000000
2759,1020180527102,1,2018-05-27 13:40:00.000000,2018-05-27 14:40:00.000000
2760,1020180527756,1,2018-05-27 14:00:00.000000,2018-05-27 15:00:00.000000
2761,10201805277022,1,2018-05-27 14:20:00.000000,2018-05-27 15:20:00.000000
2762,10201805277918,1,2018-05-27 16:50:00.000000,2018-05-27 17:50:00.000000
2763,10201805277014,1,2018-05-27 17:45:00.000000,2018-05-27 18:45:00.000000
2764,1020180527760,1,2018-05-27 18:55:00.000000,2018-05-27 19:55:00.000000
2765,10201805277612,1,2018-05-27 21:35:00.000000,2018-05-27 22:35:00.000000
2766,10201805277616,1,2018-05-27 21:45:00.000000,2018-05-27 22:45:00.000000
2767,11201805275332,1,2018-05-27 00:55:00.000000,2018-05-27 01:55:00.000000
2768,1120180527782,1,2018-05-27 02:35:00.000000,2018-05-27 03:35:00.000000
2769,11201805275674,1,2018-05-27 02:55:00.000000,2018-05-27 03:55:00.000000
2770,1120180527114,1,2018-05-27 04:20:00.000000,2018-05-27 05:20:00.000000
2771,1120180527602,1,2018-05-27 07:10:00.000000,2018-05-27 08:10:00.000000
2772,1120180527100,1,2018-05-27 07:15:00.000000,2018-05-27 08:15:00.000000
2773,1120180527518,1,2018-05-27 07:25:00.000000,2018-05-27 08:25:00.000000
2774,1120180527308,1,2018-05-27 07:35:00.000000,2018-05-27 08:35:00.000000
2775,1120180527188,1,2018-05-27 07:35:00.000000,2018-05-27 08:35:00.000000
2776,112018052786,1,2018-05-27 07:40:00.000000,2018-05-27 08:40:00.000000
2777,1120180527316,1,2018-05-27 07:40:00.000000,2018-05-27 08:40:00.000000
2778,112018052746,1,2018-05-27 07:45:00.000000,2018-05-27 08:45:00.000000
2779,1120180527612,1,2018-05-27 07:50:00.000000,2018-05-27 08:50:00.000000
2780,1120180527946,1,2018-05-27 07:50:00.000000,2018-05-27 08:50:00.000000
2781,1120180527344,1,2018-05-27 07:55:00.000000,2018-05-27 08:55:00.000000
2782,1120180527722,1,2018-05-27 07:55:00.000000,2018-05-27 08:55:00.000000
2783,1120180527174,1,2018-05-27 07:55:00.000000,2018-05-27 08:55:00.000000
2784,112018052772,1,2018-05-27 08:00:00.000000,2018-05-27 09:00:00.000000
2785,112018052724,1,2018-05-27 08:00:00.000000,2018-05-27 09:00:00.000000
2786,112018052756,1,2018-05-27 08:00:00.000000,2018-05-27 09:00:00.000000
2787,1120180527164,1,2018-05-27 08:00:00.000000,2018-05-27 09:00:00.000000
2788,1120180527288,1,2018-05-27 08:05:00.000000,2018-05-27 09:05:00.000000
2789,1120180527716,1,2018-05-27 08:05:00.000000,2018-05-27 09:05:00.000000
2790,1120180527894,1,2018-05-27 08:05:00.000000,2018-05-27 09:05:00.000000
2791,1120180527926,1,2018-05-27 08:05:00.000000,2018-05-27 09:05:00.000000
2792,1120180527374,1,2018-05-27 08:10:00.000000,2018-05-27 09:10:00.000000
2793,112018052734,1,2018-05-27 08:10:00.000000,2018-05-27 09:10:00.000000
2794,112018052782,1,2018-05-27 08:15:00.000000,2018-05-27 09:15:00.000000
2795,112018052742,1,2018-05-27 08:15:00.000000,2018-05-27 09:15:00.000000
2796,1120180527184,1,2018-05-27 08:25:00.000000,2018-05-27 09:25:00.000000
2797,1120180527898,1,2018-05-27 08:25:00.000000,2018-05-27 09:25:00.000000
2798,1120180527844,1,2018-05-27 08:25:00.000000,2018-05-27 09:25:00.000000
2799,1120180527804,1,2018-05-27 08:30:00.000000,2018-05-27 09:30:00.000000
2800,1120180527538,1,2018-05-27 08:35:00.000000,2018-05-27 09:35:00.000000
2801,1120180527778,1,2018-05-27 08:40:00.000000,2018-05-27 09:40:00.000000
2802,1120180527130,1,2018-05-27 09:35:00.000000,2018-05-27 10:35:00.000000
2803,11201805275612,1,2018-05-27 11:10:00.000000,2018-05-27 12:10:00.000000
2804,1120180527186,1,2018-05-27 13:10:00.000000,2018-05-27 14:10:00.000000
2805,1120180527808,1,2018-05-27 14:30:00.000000,2018-05-27 15:30:00.000000
2806,1120180527232,1,2018-05-27 16:20:00.000000,2018-05-27 17:20:00.000000
2807,1120180527152,1,2018-05-27 16:50:00.000000,2018-05-27 17:50:00.000000
2808,1120180527388,1,2018-05-27 16:55:00.000000,2018-05-27 17:55:00.000000
2809,1120180527472,1,2018-05-27 17:00:00.000000,2018-05-27 18:00:00.000000
2810,112018052788,1,2018-05-27 17:00:00.000000,2018-05-27 18:00:00.000000
2811,1120180527336,1,2018-05-27 17:00:00.000000,2018-05-27 18:00:00.000000
2812,11201805275334,1,2018-05-27 17:05:00.000000,2018-05-27 18:05:00.000000
2813,1120180527102,1,2018-05-27 17:05:00.000000,2018-05-27 18:05:00.000000
2814,1120180527162,1,2018-05-27 17:10:00.000000,2018-05-27 18:10:00.000000
2815,1120180527306,1,2018-05-27 17:15:00.000000,2018-05-27 18:15:00.000000
2816,1120180527354,1,2018-05-27 17:15:00.000000,2018-05-27 18:15:00.000000
2817,1120180527424,1,2018-05-27 17:20:00.000000,2018-05-27 18:20:00.000000
2818,1120180527312,1,2018-05-27 17:20:00.000000,2018-05-27 18:20:00.000000
2819,1120180527486,1,2018-05-27 17:30:00.000000,2018-05-27 18:30:00.000000
2820,1120180527614,1,2018-05-27 17:30:00.000000,2018-05-27 18:30:00.000000
2821,1120180527112,1,2018-05-27 17:40:00.000000,2018-05-27 18:40:00.000000
2822,1120180527714,1,2018-05-27 17:40:00.000000,2018-05-27 18:40:00.000000
2823,1120180527776,1,2018-05-27 17:45:00.000000,2018-05-27 18:45:00.000000
2824,1120180527342,1,2018-05-27 17:45:00.000000,2018-05-27 18:45:00.000000
2825,1120180527146,1,2018-05-27 17:50:00.000000,2018-05-27 18:50:00.000000
2826,1120180527402,1,2018-05-27 17:50:00.000000,2018-05-27 18:50:00.000000
2827,112018052758,1,2018-05-27 17:55:00.000000,2018-05-27 18:55:00.000000
2828,112018052780,1,2018-05-27 17:55:00.000000,2018-05-27 18:55:00.000000
2829,112018052726,1,2018-05-27 18:00:00.000000,2018-05-27 19:00:00.000000
2830,1120180527128,1,2018-05-27 18:05:00.000000,2018-05-27 19:05:00.000000
2831,1120180527416,1,2018-05-27 18:05:00.000000,2018-05-27 19:05:00.000000
2832,112018052750,1,2018-05-27 18:10:00.000000,2018-05-27 19:10:00.000000
2833,1120180527412,1,2018-05-27 18:10:00.000000,2018-05-27 19:10:00.000000
2834,1120180527178,1,2018-05-27 18:15:00.000000,2018-05-27 19:15:00.000000
2835,1120180527892,1,2018-05-27 18:25:00.000000,2018-05-27 19:25:00.000000
2836,1120180527172,1,2018-05-27 18:25:00.000000,2018-05-27 19:25:00.000000
2837,1120180527814,1,2018-05-27 18:25:00.000000,2018-05-27 19:25:00.000000
2838,1120180527272,1,2018-05-27 18:30:00.000000,2018-05-27 19:30:00.000000
2839,1120180527780,1,2018-05-27 18:30:00.000000,2018-05-27 19:30:00.000000
2840,1120180527846,1,2018-05-27 18:35:00.000000,2018-05-27 19:35:00.000000
2841,1120180527396,1,2018-05-27 18:35:00.000000,2018-05-27 19:35:00.000000
2842,1120180527516,1,2018-05-27 18:35:00.000000,2018-05-27 19:35:00.000000
2843,1120180527802,1,2018-05-27 18:35:00.000000,2018-05-27 19:35:00.000000
2844,1120180527992,1,2018-05-27 18:55:00.000000,2018-05-27 19:55:00.000000
2845,11201805275328,1,2018-05-27 23:50:00.000000,2018-05-28 00:50:00.000000
2846,102018052870122,1,2018-05-28 00:45:00.000000,2018-05-28 01:45:00.000000
2847,10201805287052,1,2018-05-28 03:15:00.000000,2018-05-28 04:15:00.000000
2848,10201805287616,1,2018-05-28 10:00:00.000000,2018-05-28 11:00:00.000000
2849,1020180528106,1,2018-05-28 10:10:00.000000,2018-05-28 11:10:00.000000
2850,1020180528102,1,2018-05-28 13:10:00.000000,2018-05-28 14:10:00.000000
2851,1020180528756,1,2018-05-28 14:00:00.000000,2018-05-28 15:00:00.000000
2852,10201805287012,1,2018-05-28 15:40:00.000000,2018-05-28 16:40:00.000000
2853,10201805287614,1,2018-05-28 18:25:00.000000,2018-05-28 19:25:00.000000
2854,1020180528760,1,2018-05-28 18:55:00.000000,2018-05-28 19:55:00.000000
2855,1020180528104,1,2018-05-28 19:10:00.000000,2018-05-28 20:10:00.000000
2856,10201805287062,1,2018-05-28 23:55:00.000000,2018-05-29 00:55:00.000000
2857,11201805286278,1,2018-05-28 02:50:00.000000,2018-05-28 03:50:00.000000
2858,11201805285202,1,2018-05-28 03:05:00.000000,2018-05-28 04:05:00.000000
2859,1120180528114,1,2018-05-28 04:20:00.000000,2018-05-28 05:20:00.000000
2860,1120180528602,1,2018-05-28 07:10:00.000000,2018-05-28 08:10:00.000000
2861,1120180528100,1,2018-05-28 07:15:00.000000,2018-05-28 08:15:00.000000
2862,1120180528762,1,2018-05-28 07:15:00.000000,2018-05-28 08:15:00.000000
2863,1120180528518,1,2018-05-28 07:25:00.000000,2018-05-28 08:25:00.000000
2864,1120180528188,1,2018-05-28 07:35:00.000000,2018-05-28 08:35:00.000000
2865,112018052886,1,2018-05-28 07:40:00.000000,2018-05-28 08:40:00.000000
2866,1120180528316,1,2018-05-28 07:40:00.000000,2018-05-28 08:40:00.000000
2867,112018052846,1,2018-05-28 07:45:00.000000,2018-05-28 08:45:00.000000
2868,1120180528612,1,2018-05-28 07:50:00.000000,2018-05-28 08:50:00.000000
2869,1120180528722,1,2018-05-28 07:55:00.000000,2018-05-28 08:55:00.000000
2870,1120180528174,1,2018-05-28 07:55:00.000000,2018-05-28 08:55:00.000000
2871,112018052872,1,2018-05-28 08:00:00.000000,2018-05-28 09:00:00.000000
2872,112018052824,1,2018-05-28 08:00:00.000000,2018-05-28 09:00:00.000000
2873,112018052856,1,2018-05-28 08:00:00.000000,2018-05-28 09:00:00.000000
2874,1120180528164,1,2018-05-28 08:00:00.000000,2018-05-28 09:00:00.000000
2875,1120180528288,1,2018-05-28 08:05:00.000000,2018-05-28 09:05:00.000000
2876,1120180528716,1,2018-05-28 08:05:00.000000,2018-05-28 09:05:00.000000
2877,1120180528894,1,2018-05-28 08:05:00.000000,2018-05-28 09:05:00.000000
2878,1120180528926,1,2018-05-28 08:05:00.000000,2018-05-28 09:05:00.000000
2879,1120180528374,1,2018-05-28 08:10:00.000000,2018-05-28 09:10:00.000000
2880,112018052834,1,2018-05-28 08:10:00.000000,2018-05-28 09:10:00.000000
2881,112018052882,1,2018-05-28 08:15:00.000000,2018-05-28 09:15:00.000000
2882,112018052842,1,2018-05-28 08:15:00.000000,2018-05-28 09:15:00.000000
2883,1120180528184,1,2018-05-28 08:25:00.000000,2018-05-28 09:25:00.000000
2884,1120180528898,1,2018-05-28 08:25:00.000000,2018-05-28 09:25:00.000000
2885,1120180528844,1,2018-05-28 08:25:00.000000,2018-05-28 09:25:00.000000
2886,1120180528534,1,2018-05-28 08:30:00.000000,2018-05-28 09:30:00.000000
2887,1120180528804,1,2018-05-28 08:30:00.000000,2018-05-28 09:30:00.000000
2888,1120180528538,1,2018-05-28 08:35:00.000000,2018-05-28 09:35:00.000000
2889,1120180528778,1,2018-05-28 08:40:00.000000,2018-05-28 09:40:00.000000
2890,1120180528130,1,2018-05-28 09:35:00.000000,2018-05-28 10:35:00.000000
2891,1120180528148,1,2018-05-28 09:35:00.000000,2018-05-28 10:35:00.000000
2892,112018052838,1,2018-05-28 10:00:00.000000,2018-05-28 11:00:00.000000
2893,1120180528772,1,2018-05-28 11:00:00.000000,2018-05-28 12:00:00.000000
2894,1120180528712,1,2018-05-28 11:30:00.000000,2018-05-28 12:30:00.000000
2895,11201805285614,1,2018-05-28 11:40:00.000000,2018-05-28 12:40:00.000000
2896,1120180528802,1,2018-05-28 13:15:00.000000,2018-05-28 14:15:00.000000
2897,11201805286012,1,2018-05-28 14:00:00.000000,2018-05-28 15:00:00.000000
2898,1120180528232,1,2018-05-28 16:20:00.000000,2018-05-28 17:20:00.000000
2899,1120180528172,1,2018-05-28 17:00:00.000000,2018-05-28 18:00:00.000000
2900,1120180528472,1,2018-05-28 17:00:00.000000,2018-05-28 18:00:00.000000
2901,112018052888,1,2018-05-28 17:00:00.000000,2018-05-28 18:00:00.000000
2902,1120180528102,1,2018-05-28 17:05:00.000000,2018-05-28 18:05:00.000000
2903,1120180528162,1,2018-05-28 17:10:00.000000,2018-05-28 18:10:00.000000
2904,1120180528416,1,2018-05-28 17:10:00.000000,2018-05-28 18:10:00.000000
2905,1120180528306,1,2018-05-28 17:15:00.000000,2018-05-28 18:15:00.000000
2906,1120180528354,1,2018-05-28 17:15:00.000000,2018-05-28 18:15:00.000000
2907,1120180528424,1,2018-05-28 17:20:00.000000,2018-05-28 18:20:00.000000
2908,1120180528312,1,2018-05-28 17:20:00.000000,2018-05-28 18:20:00.000000
2909,1120180528486,1,2018-05-28 17:30:00.000000,2018-05-28 18:30:00.000000
2910,1120180528614,1,2018-05-28 17:30:00.000000,2018-05-28 18:30:00.000000
2911,1120180528112,1,2018-05-28 17:40:00.000000,2018-05-28 18:40:00.000000
2912,1120180528714,1,2018-05-28 17:40:00.000000,2018-05-28 18:40:00.000000
2913,1120180528776,1,2018-05-28 17:45:00.000000,2018-05-28 18:45:00.000000
2914,1120180528342,1,2018-05-28 17:45:00.000000,2018-05-28 18:45:00.000000
2915,1120180528146,1,2018-05-28 17:50:00.000000,2018-05-28 18:50:00.000000
2916,1120180528402,1,2018-05-28 17:50:00.000000,2018-05-28 18:50:00.000000
2917,112018052858,1,2018-05-28 17:55:00.000000,2018-05-28 18:55:00.000000
2918,112018052880,1,2018-05-28 17:55:00.000000,2018-05-28 18:55:00.000000
2919,1120180528992,1,2018-05-28 18:00:00.000000,2018-05-28 19:00:00.000000
2920,112018052826,1,2018-05-28 18:00:00.000000,2018-05-28 19:00:00.000000
2921,1120180528128,1,2018-05-28 18:05:00.000000,2018-05-28 19:05:00.000000
2922,1120180528814,1,2018-05-28 18:05:00.000000,2018-05-28 19:05:00.000000
2923,112018052850,1,2018-05-28 18:10:00.000000,2018-05-28 19:10:00.000000
2924,1120180528412,1,2018-05-28 18:10:00.000000,2018-05-28 19:10:00.000000
2925,1120180528336,1,2018-05-28 18:10:00.000000,2018-05-28 19:10:00.000000
2926,1120180528178,1,2018-05-28 18:15:00.000000,2018-05-28 19:15:00.000000
2927,1120180528808,1,2018-05-28 18:15:00.000000,2018-05-28 19:15:00.000000
2928,112018052836,1,2018-05-28 18:15:00.000000,2018-05-28 19:15:00.000000
2929,1120180528152,1,2018-05-28 18:15:00.000000,2018-05-28 19:15:00.000000
2930,1120180528892,1,2018-05-28 18:25:00.000000,2018-05-28 19:25:00.000000
2931,1120180528272,1,2018-05-28 18:30:00.000000,2018-05-28 19:30:00.000000
2932,1120180528780,1,2018-05-28 18:30:00.000000,2018-05-28 19:30:00.000000
2933,1120180528186,1,2018-05-28 18:35:00.000000,2018-05-28 19:35:00.000000
2934,1120180528846,1,2018-05-28 18:35:00.000000,2018-05-28 19:35:00.000000
2935,1120180528396,1,2018-05-28 18:35:00.000000,2018-05-28 19:35:00.000000
2936,1120180528516,1,2018-05-28 18:35:00.000000,2018-05-28 19:35:00.000000
2937,11201805287122,1,2018-05-28 21:00:00.000000,2018-05-28 22:00:00.000000
2938,11201805285214,1,2018-05-28 21:50:00.000000,2018-05-28 22:50:00.000000
2939,11201805285332,1,2018-05-28 23:50:00.000000,2018-05-29 00:50:00.000000
2940,1020180529106,1,2018-05-29 10:10:00.000000,2018-05-29 11:10:00.000000
2941,10201805297616,1,2018-05-29 10:45:00.000000,2018-05-29 11:45:00.000000
2942,10201805297032,1,2018-05-29 13:50:00.000000,2018-05-29 14:50:00.000000
2943,1020180529756,1,2018-05-29 14:00:00.000000,2018-05-29 15:00:00.000000
2944,10201805297618,1,2018-05-29 16:50:00.000000,2018-05-29 17:50:00.000000
2945,10201805297012,1,2018-05-29 17:50:00.000000,2018-05-29 18:50:00.000000
2946,1020180529104,1,2018-05-29 19:10:00.000000,2018-05-29 20:10:00.000000
2947,10201805297052,1,2018-05-29 23:55:00.000000,2018-05-30 00:55:00.000000
2948,1120180529114,1,2018-05-29 04:20:00.000000,2018-05-29 05:20:00.000000
2949,1120180529602,1,2018-05-29 07:10:00.000000,2018-05-29 08:10:00.000000
2950,1120180529100,1,2018-05-29 07:15:00.000000,2018-05-29 08:15:00.000000
2951,1120180529762,1,2018-05-29 07:15:00.000000,2018-05-29 08:15:00.000000
2952,1120180529518,1,2018-05-29 07:25:00.000000,2018-05-29 08:25:00.000000
2953,1120180529188,1,2018-05-29 07:35:00.000000,2018-05-29 08:35:00.000000
2954,112018052986,1,2018-05-29 07:40:00.000000,2018-05-29 08:40:00.000000
2955,1120180529316,1,2018-05-29 07:40:00.000000,2018-05-29 08:40:00.000000
2956,112018052946,1,2018-05-29 07:45:00.000000,2018-05-29 08:45:00.000000
2957,1120180529612,1,2018-05-29 07:50:00.000000,2018-05-29 08:50:00.000000
2958,1120180529946,1,2018-05-29 07:50:00.000000,2018-05-29 08:50:00.000000
2959,1120180529344,1,2018-05-29 07:55:00.000000,2018-05-29 08:55:00.000000
2960,1120180529722,1,2018-05-29 07:55:00.000000,2018-05-29 08:55:00.000000
2961,1120180529174,1,2018-05-29 07:55:00.000000,2018-05-29 08:55:00.000000
2962,112018052972,1,2018-05-29 08:00:00.000000,2018-05-29 09:00:00.000000
2963,112018052924,1,2018-05-29 08:00:00.000000,2018-05-29 09:00:00.000000
2964,112018052956,1,2018-05-29 08:00:00.000000,2018-05-29 09:00:00.000000
2965,1120180529164,1,2018-05-29 08:00:00.000000,2018-05-29 09:00:00.000000
2966,1120180529288,1,2018-05-29 08:05:00.000000,2018-05-29 09:05:00.000000
2967,1120180529716,1,2018-05-29 08:05:00.000000,2018-05-29 09:05:00.000000
2968,1120180529894,1,2018-05-29 08:05:00.000000,2018-05-29 09:05:00.000000
2969,1120180529926,1,2018-05-29 08:05:00.000000,2018-05-29 09:05:00.000000
2970,1120180529374,1,2018-05-29 08:10:00.000000,2018-05-29 09:10:00.000000
2971,112018052934,1,2018-05-29 08:10:00.000000,2018-05-29 09:10:00.000000
2972,112018052982,1,2018-05-29 08:15:00.000000,2018-05-29 09:15:00.000000
2973,112018052942,1,2018-05-29 08:15:00.000000,2018-05-29 09:15:00.000000
2974,1120180529810,1,2018-05-29 08:20:00.000000,2018-05-29 09:20:00.000000
2975,1120180529184,1,2018-05-29 08:25:00.000000,2018-05-29 09:25:00.000000
2976,1120180529898,1,2018-05-29 08:25:00.000000,2018-05-29 09:25:00.000000
2977,1120180529844,1,2018-05-29 08:25:00.000000,2018-05-29 09:25:00.000000
2978,1120180529804,1,2018-05-29 08:30:00.000000,2018-05-29 09:30:00.000000
2979,1120180529538,1,2018-05-29 08:35:00.000000,2018-05-29 09:35:00.000000
2980,1120180529778,1,2018-05-29 08:40:00.000000,2018-05-29 09:40:00.000000
2981,1120180529130,1,2018-05-29 09:35:00.000000,2018-05-29 10:35:00.000000
2982,11201805296012,1,2018-05-29 12:10:00.000000,2018-05-29 13:10:00.000000
2983,1120180529186,1,2018-05-29 13:10:00.000000,2018-05-29 14:10:00.000000
2984,1120180529392,1,2018-05-29 15:20:00.000000,2018-05-29 16:20:00.000000
2985,1120180529232,1,2018-05-29 16:20:00.000000,2018-05-29 17:20:00.000000
2986,11201805295334,1,2018-05-29 16:45:00.000000,2018-05-29 17:45:00.000000
2987,11201805295326,1,2018-05-29 16:55:00.000000,2018-05-29 17:55:00.000000
2988,1120180529472,1,2018-05-29 17:00:00.000000,2018-05-29 18:00:00.000000
2989,112018052988,1,2018-05-29 17:00:00.000000,2018-05-29 18:00:00.000000
2990,1120180529336,1,2018-05-29 17:00:00.000000,2018-05-29 18:00:00.000000
2991,1120180529102,1,2018-05-29 17:05:00.000000,2018-05-29 18:05:00.000000
2992,1120180529306,1,2018-05-29 17:15:00.000000,2018-05-29 18:15:00.000000
2993,1120180529354,1,2018-05-29 17:15:00.000000,2018-05-29 18:15:00.000000
2994,1120180529424,1,2018-05-29 17:20:00.000000,2018-05-29 18:20:00.000000
2995,1120180529312,1,2018-05-29 17:20:00.000000,2018-05-29 18:20:00.000000
2996,1120180529486,1,2018-05-29 17:30:00.000000,2018-05-29 18:30:00.000000
2997,1120180529614,1,2018-05-29 17:30:00.000000,2018-05-29 18:30:00.000000
2998,1120180529112,1,2018-05-29 17:40:00.000000,2018-05-29 18:40:00.000000
2999,1120180529714,1,2018-05-29 17:40:00.000000,2018-05-29 18:40:00.000000
3000,1120180529776,1,2018-05-29 17:45:00.000000,2018-05-29 18:45:00.000000
3001,1120180529342,1,2018-05-29 17:45:00.000000,2018-05-29 18:45:00.000000
3002,1120180529146,1,2018-05-29 17:50:00.000000,2018-05-29 18:50:00.000000
3003,1120180529402,1,2018-05-29 17:50:00.000000,2018-05-29 18:50:00.000000
3004,112018052958,1,2018-05-29 17:55:00.000000,2018-05-29 18:55:00.000000
3005,112018052980,1,2018-05-29 17:55:00.000000,2018-05-29 18:55:00.000000
